support,itemsets
0.01633333333333333,frozenset({'tiësto'})
0.010666666666666666,frozenset({'tokyo police club'})
0.04633333333333333,frozenset({'tom waits'})
0.051,frozenset({'tool'})
0.032,frozenset({'tori amos'})
0.02033333333333333,frozenset({'travis'})
0.010666666666666666,frozenset({'trentemøller'})
0.013,frozenset({'tricky'})
0.01,frozenset({'tristania'})
0.01633333333333333,frozenset({'trivium'})
0.024666666666666667,frozenset({'tv on the radio'})
0.011333333333333334,frozenset({'type o negative'})
0.06266666666666666,frozenset({'u2'})
0.014,frozenset({'underoath'})
0.015333333333333332,frozenset({'underworld'})
0.014666666666666666,frozenset({'unkle'})
0.010333333333333333,frozenset({'usher'})
0.024,frozenset({'vampire weekend'})
0.014666666666666666,frozenset({'van halen'})
0.011333333333333334,frozenset({'van morrison'})
0.012,frozenset({'vangelis'})
0.011666666666666667,frozenset({'venetian snares'})
0.011,frozenset({'vnv nation'})
0.015,frozenset({'volbeat'})
0.017666666666666667,frozenset({'weezer'})
0.013666666666666667,frozenset({'wilco'})
0.015333333333333332,frozenset({'within temptation'})
0.022333333333333334,frozenset({'yann tiersen'})
0.01633333333333333,frozenset({'yeah yeah yeahs'})
0.010666666666666666,frozenset({'yo la tengo'})
0.014333333333333333,frozenset({'zero 7'})
0.022,"frozenset({'m', '2pac'})"
0.011333333333333334,"frozenset({'3 doors down', 'f'})"
0.014,"frozenset({'3 doors down', 'linkin park'})"
0.02,"frozenset({'m', '3 doors down'})"
0.011,"frozenset({'30 seconds to mars', 'f'})"
0.013,"frozenset({'30 seconds to mars', 'linkin park'})"
0.022333333333333334,"frozenset({'30 seconds to mars', 'm'})"
0.019,"frozenset({'50 cent', 'm'})"
0.013666666666666667,"frozenset({'65daysofstatic', 'm'})"
0.011333333333333334,"frozenset({'Australia', 'm'})"
0.01,"frozenset({'coldplay', 'Brazil'})"
0.011666666666666667,"frozenset({'Brazil', 'f'})"
0.034666666666666665,"frozenset({'m', 'Brazil'})"
0.011666666666666667,"frozenset({'the beatles', 'Brazil'})"
0.019,"frozenset({'m', 'Canada'})"
0.011333333333333334,"frozenset({'Czech Republic', 'm'})"
0.029666666666666668,"frozenset({'m', 'Finland'})"
0.013,"frozenset({'France', 'm'})"
0.010666666666666666,"frozenset({'Germany', 'billy talent'})"
0.014,"frozenset({'Germany', 'coldplay'})"
0.01633333333333333,"frozenset({'Germany', 'die Ärzte'})"
0.02266666666666667,"frozenset({'Germany', 'f'})"
0.01,"frozenset({'Germany', 'foo fighters'})"
0.015666666666666666,"frozenset({'Germany', 'linkin park'})"
0.066,"frozenset({'Germany', 'm'})"
0.010666666666666666,"frozenset({'Germany', 'metallica'})"
0.01,"frozenset({'Germany', 'peter fox'})"
0.014666666666666666,"frozenset({'Germany', 'rammstein'})"
0.010666666666666666,"frozenset({'red hot chili peppers', 'Germany'})"
0.013666666666666667,"frozenset({'Germany', 'system of a down'})"
0.01,"frozenset({'Germany', 'the kooks'})"
0.015333333333333332,"frozenset({'m', 'Italy'})"
0.010666666666666666,"frozenset({'Japan', 'm'})"
0.029333333333333333,"frozenset({'m', 'Netherlands'})"
0.010666666666666666,"frozenset({'m', 'Norway'})"
0.020666666666666667,"frozenset({'Poland', 'f'})"
0.043,"frozenset({'m', 'Poland'})"
0.01,"frozenset({'Russian Federation', 'f'})"
0.03866666666666667,"frozenset({'m', 'Russian Federation'})"
0.02666666666666667,"frozenset({'m', 'Spain'})"
0.01,"frozenset({'Sweden', 'coldplay'})"
0.011666666666666667,"frozenset({'Sweden', 'f'})"
0.033666666666666664,"frozenset({'Sweden', 'm'})"
0.01,"frozenset({'Turkey', 'm'})"
0.012,"frozenset({'bloc party', 'United Kingdom'})"
0.013333333333333334,"frozenset({'coldplay', 'United Kingdom'})"
0.011666666666666667,"frozenset({'david bowie', 'United Kingdom'})"
0.012,"frozenset({'United Kingdom', 'f'})"
0.011,"frozenset({'foo fighters', 'United Kingdom'})"
0.010333333333333333,"frozenset({'johnny cash', 'United Kingdom'})"
0.016,"frozenset({'United Kingdom', 'kings of leon'})"
0.07566666666666666,"frozenset({'m', 'United Kingdom'})"
0.01633333333333333,"frozenset({'United Kingdom', 'muse'})"
0.019,"frozenset({'United Kingdom', 'radiohead'})"
0.010666666666666666,"frozenset({'red hot chili peppers', 'United Kingdom'})"
0.01,"frozenset({'sigur rós', 'United Kingdom'})"
0.018333333333333333,"frozenset({'the beatles', 'United Kingdom'})"
0.012333333333333333,"frozenset({'the smiths', 'United Kingdom'})"
0.01,"frozenset({'andrew bird', 'United States'})"
0.013333333333333334,"frozenset({'United States', 'animal collective'})"
0.010666666666666666,"frozenset({'United States', 'aphex twin'})"
0.015,"frozenset({'United States', 'arcade fire'})"
0.011,"frozenset({'United States', 'beastie boys'})"
0.025333333333333333,"frozenset({'United States', 'beck'})"
0.010333333333333333,"frozenset({'United States', 'beirut'})"
0.013,"frozenset({'belle and sebastian', 'United States'})"
0.011333333333333334,"frozenset({'United States', 'ben folds'})"
0.012666666666666666,"frozenset({'United States', 'björk'})"
0.011333333333333334,"frozenset({'United States', 'blink-182'})"
0.011333333333333334,"frozenset({'boards of canada', 'United States'})"
0.016666666666666666,"frozenset({'United States', 'bob dylan'})"
0.012666666666666666,"frozenset({'United States', 'brand new'})"
0.015,"frozenset({'bright eyes', 'United States'})"
0.011666666666666667,"frozenset({'United States', 'britney spears'})"
0.013,"frozenset({'United States', 'broken social scene'})"
0.01,"frozenset({'United States', 'cake'})"
0.010666666666666666,"frozenset({'United States', 'cat power'})"
0.03166666666666667,"frozenset({'United States', 'coldplay'})"
0.017,"frozenset({'daft punk', 'United States'})"
0.01,"frozenset({'United States', 'dave matthews band'})"
0.01633333333333333,"frozenset({'david bowie', 'United States'})"
0.034333333333333334,"frozenset({'United States', 'death cab for cutie'})"
0.010666666666666666,"frozenset({'depeche mode', 'United States'})"
0.019,"frozenset({'United States', 'elliott smith'})"
0.065,"frozenset({'United States', 'f'})"
0.012,"frozenset({'United States', 'fall out boy'})"
0.014,"frozenset({'United States', 'feist'})"
0.01,"frozenset({'United States', 'foo fighters'})"
0.010333333333333333,"frozenset({'United States', 'girl talk'})"
0.013,"frozenset({'United States', 'gorillaz'})"
0.018666666666666668,"frozenset({'United States', 'green day'})"
0.010666666666666666,"frozenset({'imogen heap', 'United States'})"
0.015,"frozenset({'United States', 'incubus'})"
0.01,"frozenset({'United States', 'interpol'})"
0.014,"frozenset({'United States', 'iron & wine'})"
0.012333333333333333,"frozenset({'United States', 'jack johnson'})"
0.012666666666666666,"frozenset({'United States', 'jay-z'})"
0.012666666666666666,"frozenset({'United States', 'jimmy eat world'})"
0.014333333333333333,"frozenset({'United States', 'johnny cash'})"
0.022333333333333334,"frozenset({'kanye west', 'United States'})"
0.02,"frozenset({'United States', 'led zeppelin'})"
0.013333333333333334,"frozenset({'United States', 'linkin park'})"
0.12366666666666666,"frozenset({'United States', 'm'})"
0.014333333333333333,"frozenset({'United States', 'metallica'})"
0.010666666666666666,"frozenset({'United States', 'michael jackson'})"
0.011,"frozenset({'United States', 'minus the bear'})"
0.024666666666666667,"frozenset({'modest mouse', 'United States'})"
0.019666666666666666,"frozenset({'United States', 'muse'})"
0.01,"frozenset({'United States', 'my chemical romance'})"
0.010333333333333333,"frozenset({'United States', 'nas'})"
0.010666666666666666,"frozenset({'United States', 'neutral milk hotel'})"
0.017333333333333333,"frozenset({'United States', 'nine inch nails'})"
0.015666666666666666,"frozenset({'United States', 'nirvana'})"
0.010333333333333333,"frozenset({'United States', 'of montreal'})"
0.010666666666666666,"frozenset({'United States', 'outkast'})"
0.010666666666666666,"frozenset({'paramore', 'United States'})"
0.019666666666666666,"frozenset({'United States', 'pink floyd'})"
0.013666666666666667,"frozenset({'United States', 'pixies'})"
0.012,"frozenset({'United States', 'queen'})"
0.044,"frozenset({'United States', 'radiohead'})"
0.011,"frozenset({'rage against the machine', 'United States'})"
0.020666666666666667,"frozenset({'red hot chili peppers', 'United States'})"
0.012,"frozenset({'United States', 'regina spektor'})"
0.011,"frozenset({'United States', 'rilo kiley'})"
0.019,"frozenset({'United States', 'sigur rós'})"
0.01,"frozenset({'United States', 'snow patrol'})"
0.01,"frozenset({'United States', 'sonic youth'})"
0.012,"frozenset({'United States', 'sublime'})"
0.021333333333333333,"frozenset({'United States', 'sufjan stevens'})"
0.012666666666666666,"frozenset({'United States', 'tegan and sara'})"
0.050666666666666665,"frozenset({'the beatles', 'United States'})"
0.012333333333333333,"frozenset({'United States', 'the clash'})"
0.016666666666666666,"frozenset({'United States', 'the cure'})"
0.017,"frozenset({'United States', 'the decemberists'})"
0.014,"frozenset({'United States', 'the flaming lips'})"
0.02266666666666667,"frozenset({'United States', 'the killers'})"
0.014666666666666666,"frozenset({'United States', 'the postal service'})"
0.011,"frozenset({'the rolling stones', 'United States'})"
0.023666666666666666,"frozenset({'United States', 'the shins'})"
0.019,"frozenset({'United States', 'the smashing pumpkins'})"
0.016,"frozenset({'United States', 'the smiths'})"
0.015,"frozenset({'the white stripes', 'United States'})"
0.013333333333333334,"frozenset({'United States', 'tom waits'})"
0.020666666666666667,"frozenset({'m', '[unknown]'})"
0.027,"frozenset({'a perfect circle', 'm'})"
0.011666666666666667,"frozenset({'a perfect circle', 'nine inch nails'})"
0.013666666666666667,"frozenset({'a perfect circle', 'radiohead'})"
0.01633333333333333,"frozenset({'a perfect circle', 'tool'})"
0.015,"frozenset({'m', 'a tribe called quest'})"
0.011,"frozenset({'abba', 'f'})"
0.016,"frozenset({'abba', 'm'})"
0.01,"frozenset({'the beatles', 'abba'})"
0.012,"frozenset({'aerosmith', 'ac/dc'})"
0.012666666666666666,"frozenset({'black sabbath', 'ac/dc'})"
0.018,"frozenset({'iron maiden', 'ac/dc'})"
0.013333333333333334,"frozenset({'judas priest', 'ac/dc'})"
0.015,"frozenset({'led zeppelin', 'ac/dc'})"
0.05,"frozenset({'m', 'ac/dc'})"
0.01,"frozenset({'megadeth', 'ac/dc'})"
0.02266666666666667,"frozenset({'metallica', 'ac/dc'})"
0.011,"frozenset({'ac/dc', 'nirvana'})"
0.010666666666666666,"frozenset({'ac/dc', 'pink floyd'})"
0.011333333333333334,"frozenset({'rammstein', 'ac/dc'})"
0.013666666666666667,"frozenset({'red hot chili peppers', 'ac/dc'})"
0.011333333333333334,"frozenset({'system of a down', 'ac/dc'})"
0.017666666666666667,"frozenset({'the beatles', 'ac/dc'})"
0.011666666666666667,"frozenset({'the offspring', 'ac/dc'})"
0.010666666666666666,"frozenset({'the rolling stones', 'ac/dc'})"
0.01,"frozenset({'aerosmith', 'f'})"
0.021666666666666667,"frozenset({'aerosmith', 'm'})"
0.01,"frozenset({'metallica', 'aerosmith'})"
0.011333333333333334,"frozenset({'red hot chili peppers', 'aerosmith'})"
0.010666666666666666,"frozenset({'the beatles', 'aerosmith'})"
0.012666666666666666,"frozenset({'m', 'aesop rock'})"
0.02266666666666667,"frozenset({'afi', 'm'})"
0.01,"frozenset({'m', 'against me!'})"
0.010333333333333333,"frozenset({'amy winehouse', 'air'})"
0.013666666666666667,"frozenset({'beck', 'air'})"
0.012666666666666666,"frozenset({'björk', 'air'})"
0.012,"frozenset({'boards of canada', 'air'})"
0.015333333333333332,"frozenset({'coldplay', 'air'})"
0.014666666666666666,"frozenset({'daft punk', 'air'})"
0.010333333333333333,"frozenset({'david bowie', 'air'})"
0.010333333333333333,"frozenset({'depeche mode', 'air'})"
0.019333333333333334,"frozenset({'air', 'f'})"
0.010333333333333333,"frozenset({'feist', 'air'})"
0.013,"frozenset({'air', 'goldfrapp'})"
0.049666666666666665,"frozenset({'m', 'air'})"
0.02033333333333333,"frozenset({'massive attack', 'air'})"
0.012333333333333333,"frozenset({'moby', 'air'})"
0.011333333333333334,"frozenset({'muse', 'air'})"
0.01,"frozenset({'nouvelle vague', 'air'})"
0.011,"frozenset({'pink floyd', 'air'})"
0.011333333333333334,"frozenset({'placebo', 'air'})"
0.016666666666666666,"frozenset({'portishead', 'air'})"
0.027666666666666666,"frozenset({'radiohead', 'air'})"
0.010666666666666666,"frozenset({'red hot chili peppers', 'air'})"
0.013666666666666667,"frozenset({'röyksopp', 'air'})"
0.014333333333333333,"frozenset({'sigur rós', 'air'})"
0.015666666666666666,"frozenset({'the beatles', 'air'})"
0.012333333333333333,"frozenset({'the chemical brothers', 'air'})"
0.014,"frozenset({'akon', 'm'})"
0.01,"frozenset({'coldplay', 'alanis morissette'})"
0.010333333333333333,"frozenset({'alanis morissette', 'f'})"
0.017,"frozenset({'m', 'alanis morissette'})"
0.01,"frozenset({'alexisonfire', 'm'})"
0.024333333333333332,"frozenset({'m', 'alice in chains'})"
0.01,"frozenset({'metallica', 'alice in chains'})"
0.011,"frozenset({'pearl jam', 'alice in chains'})"
0.012666666666666666,"frozenset({'alicia keys', 'f'})"
0.011333333333333334,"frozenset({'m', 'alicia keys'})"
0.015666666666666666,"frozenset({'m', 'alkaline trio'})"
0.011666666666666667,"frozenset({'all that remains', 'm'})"
0.011,"frozenset({'in flames', 'amon amarth'})"
0.021,"frozenset({'m', 'amon amarth'})"
0.017333333333333333,"frozenset({'amon tobin', 'm'})"
0.013,"frozenset({'m', 'amorphis'})"
0.010666666666666666,"frozenset({'m', 'amy macdonald'})"
0.010666666666666666,"frozenset({'arctic monkeys', 'amy winehouse'})"
0.017333333333333333,"frozenset({'amy winehouse', 'coldplay'})"
0.028333333333333332,"frozenset({'amy winehouse', 'f'})"
0.010333333333333333,"frozenset({'amy winehouse', 'feist'})"
0.01,"frozenset({'amy winehouse', 'lily allen'})"
0.034333333333333334,"frozenset({'amy winehouse', 'm'})"
0.010666666666666666,"frozenset({'amy winehouse', 'madonna'})"
0.010333333333333333,"frozenset({'amy winehouse', 'radiohead'})"
0.014,"frozenset({'the beatles', 'amy winehouse'})"
0.011333333333333334,"frozenset({'amy winehouse', 'the killers'})"
0.016,"frozenset({'anathema', 'm'})"
0.010333333333333333,"frozenset({'m', 'anberlin'})"
0.011666666666666667,"frozenset({'andrew bird', 'f'})"
0.010333333333333333,"frozenset({'andrew bird', 'radiohead'})"
0.010333333333333333,"frozenset({'angels & airwaves', 'm'})"
0.01,"frozenset({'arcade fire', 'animal collective'})"
0.010333333333333333,"frozenset({'f', 'animal collective'})"
0.023333333333333334,"frozenset({'m', 'animal collective'})"
0.013666666666666667,"frozenset({'radiohead', 'animal collective'})"
0.010333333333333333,"frozenset({'the beatles', 'animal collective'})"
0.012666666666666666,"frozenset({'m', 'anti-flag'})"
0.014,"frozenset({'m', 'antony and the johnsons'})"
0.011333333333333334,"frozenset({'aphex twin', 'björk'})"
0.015666666666666666,"frozenset({'boards of canada', 'aphex twin'})"
0.03766666666666667,"frozenset({'m', 'aphex twin'})"
0.02,"frozenset({'aphex twin', 'radiohead'})"
0.010333333333333333,"frozenset({'sigur rós', 'aphex twin'})"
0.010333333333333333,"frozenset({'the beatles', 'aphex twin'})"
0.028333333333333332,"frozenset({'m', 'apocalyptica'})"
0.011333333333333334,"frozenset({'metallica', 'apocalyptica'})"
0.012333333333333333,"frozenset({'nightwish', 'apocalyptica'})"
0.012333333333333333,"frozenset({'rammstein', 'apocalyptica'})"
0.012666666666666666,"frozenset({'system of a down', 'apocalyptica'})"
0.012,"frozenset({'beck', 'arcade fire'})"
0.010333333333333333,"frozenset({'bloc party', 'arcade fire'})"
0.012333333333333333,"frozenset({'coldplay', 'arcade fire'})"
0.012666666666666666,"frozenset({'david bowie', 'arcade fire'})"
0.014,"frozenset({'death cab for cutie', 'arcade fire'})"
0.015,"frozenset({'arcade fire', 'f'})"
0.035666666666666666,"frozenset({'m', 'arcade fire'})"
0.01,"frozenset({'modest mouse', 'arcade fire'})"
0.011333333333333334,"frozenset({'arcade fire', 'muse'})"
0.010333333333333333,"frozenset({'pixies', 'arcade fire'})"
0.023666666666666666,"frozenset({'radiohead', 'arcade fire'})"
0.013333333333333334,"frozenset({'sigur rós', 'arcade fire'})"
0.012333333333333333,"frozenset({'arcade fire', 'sufjan stevens'})"
0.01633333333333333,"frozenset({'the beatles', 'arcade fire'})"
0.011666666666666667,"frozenset({'arcade fire', 'the shins'})"
0.01,"frozenset({'the strokes', 'arcade fire'})"
0.012333333333333333,"frozenset({'in flames', 'arch enemy'})"
0.020666666666666667,"frozenset({'m', 'arch enemy'})"
0.011333333333333334,"frozenset({'architecture in helsinki', 'm'})"
0.02,"frozenset({'bloc party', 'arctic monkeys'})"
0.027666666666666666,"frozenset({'arctic monkeys', 'coldplay'})"
0.010666666666666666,"frozenset({'arctic monkeys', 'death cab for cutie'})"
0.01,"frozenset({'arctic monkeys', 'editors'})"
0.027333333333333334,"frozenset({'arctic monkeys', 'f'})"
0.019,"frozenset({'arctic monkeys', 'foo fighters'})"
0.020666666666666667,"frozenset({'franz ferdinand', 'arctic monkeys'})"
0.013,"frozenset({'arctic monkeys', 'green day'})"
0.011,"frozenset({'arctic monkeys', 'incubus'})"
0.013,"frozenset({'arctic monkeys', 'interpol'})"
0.011333333333333334,"frozenset({'arctic monkeys', 'jack johnson'})"
0.012,"frozenset({'arctic monkeys', 'kaiser chiefs'})"
0.018,"frozenset({'arctic monkeys', 'kings of leon'})"
0.012,"frozenset({'arctic monkeys', 'linkin park'})"
0.05266666666666667,"frozenset({'arctic monkeys', 'm'})"
0.01,"frozenset({'arctic monkeys', 'mgmt'})"
0.023666666666666666,"frozenset({'arctic monkeys', 'muse'})"
0.01,"frozenset({'arctic monkeys', 'my chemical romance'})"
0.013666666666666667,"frozenset({'arctic monkeys', 'nirvana'})"
0.011333333333333334,"frozenset({'arctic monkeys', 'oasis'})"
0.01,"frozenset({'arctic monkeys', 'pink floyd'})"
0.014666666666666666,"frozenset({'arctic monkeys', 'placebo'})"
0.01,"frozenset({'arctic monkeys', 'queens of the stone age'})"
0.026,"frozenset({'arctic monkeys', 'radiohead'})"
0.018333333333333333,"frozenset({'red hot chili peppers', 'arctic monkeys'})"
0.012333333333333333,"frozenset({'arctic monkeys', 'snow patrol'})"
0.011,"frozenset({'system of a down', 'arctic monkeys'})"
0.021,"frozenset({'the beatles', 'arctic monkeys'})"
0.011,"frozenset({'arctic monkeys', 'the cure'})"
0.010666666666666666,"frozenset({'arctic monkeys', 'the hives'})"
0.025666666666666667,"frozenset({'arctic monkeys', 'the killers'})"
0.018666666666666668,"frozenset({'arctic monkeys', 'the kooks'})"
0.010333333333333333,"frozenset({'the offspring', 'arctic monkeys'})"
0.012,"frozenset({'arctic monkeys', 'the smiths'})"
0.018,"frozenset({'arctic monkeys', 'the strokes'})"
0.01633333333333333,"frozenset({'the white stripes', 'arctic monkeys'})"
0.014666666666666666,"frozenset({'armin van buuren', 'm'})"
0.012666666666666666,"frozenset({'as i lay dying', 'm'})"
0.010666666666666666,"frozenset({'asian dub foundation', 'm'})"
0.011333333333333334,"frozenset({'m', 'at the drive-in'})"
0.013,"frozenset({'m', 'atb'})"
0.014333333333333333,"frozenset({'m', 'atmosphere'})"
0.017333333333333333,"frozenset({'m', 'atreyu'})"
0.02,"frozenset({'audioslave', 'm'})"
0.013666666666666667,"frozenset({'m', 'autechre'})"
0.014666666666666666,"frozenset({'avenged sevenfold', 'm'})"
0.01,"frozenset({'avril lavigne', 'britney spears'})"
0.011,"frozenset({'avril lavigne', 'evanescence'})"
0.015666666666666666,"frozenset({'avril lavigne', 'f'})"
0.010666666666666666,"frozenset({'kelly clarkson', 'avril lavigne'})"
0.010666666666666666,"frozenset({'avril lavigne', 'linkin park'})"
0.019,"frozenset({'avril lavigne', 'm'})"
0.013,"frozenset({'babyshambles', 'm'})"
0.021666666666666667,"frozenset({'bad religion', 'm'})"
0.015666666666666666,"frozenset({'band of horses', 'm'})"
0.012,"frozenset({'basement jaxx', 'm'})"
0.011333333333333334,"frozenset({'m', 'basshunter'})"
0.042333333333333334,"frozenset({'m', 'beastie boys'})"
0.013,"frozenset({'radiohead', 'beastie boys'})"
0.015333333333333332,"frozenset({'the beatles', 'beastie boys'})"
0.010333333333333333,"frozenset({'belle and sebastian', 'beck'})"
0.011666666666666667,"frozenset({'beck', 'björk'})"
0.011666666666666667,"frozenset({'bob dylan', 'beck'})"
0.017,"frozenset({'coldplay', 'beck'})"
0.011333333333333334,"frozenset({'david bowie', 'beck'})"
0.013666666666666667,"frozenset({'beck', 'death cab for cutie'})"
0.017,"frozenset({'beck', 'f'})"
0.010666666666666666,"frozenset({'feist', 'beck'})"
0.045,"frozenset({'m', 'beck'})"
0.013,"frozenset({'modest mouse', 'beck'})"
0.010333333333333333,"frozenset({'beck', 'muse'})"
0.030666666666666665,"frozenset({'beck', 'radiohead'})"
0.010333333333333333,"frozenset({'red hot chili peppers', 'beck'})"
0.012,"frozenset({'sigur rós', 'beck'})"
0.011333333333333334,"frozenset({'beck', 'sufjan stevens'})"
0.023333333333333334,"frozenset({'the beatles', 'beck'})"
0.010666666666666666,"frozenset({'beck', 'the cure'})"
0.01,"frozenset({'beck', 'the killers'})"
0.013333333333333334,"frozenset({'beck', 'the shins'})"
0.012666666666666666,"frozenset({'m', 'behemoth'})"
0.01,"frozenset({'coldplay', 'beirut'})"
0.010666666666666666,"frozenset({'beirut', 'elliott smith'})"
0.019666666666666666,"frozenset({'beirut', 'f'})"
0.012333333333333333,"frozenset({'feist', 'beirut'})"
0.03,"frozenset({'m', 'beirut'})"
0.019,"frozenset({'beirut', 'radiohead'})"
0.012333333333333333,"frozenset({'the beatles', 'beirut'})"
0.011,"frozenset({'belle and sebastian', 'coldplay'})"
0.018,"frozenset({'belle and sebastian', 'f'})"
0.011333333333333334,"frozenset({'belle and sebastian', 'feist'})"
0.027666666666666666,"frozenset({'belle and sebastian', 'm'})"
0.02,"frozenset({'belle and sebastian', 'radiohead'})"
0.012666666666666666,"frozenset({'belle and sebastian', 'sufjan stevens'})"
0.015666666666666666,"frozenset({'belle and sebastian', 'the beatles'})"
0.01,"frozenset({'m', 'ben folds'})"
0.013666666666666667,"frozenset({'beyoncé', 'f'})"
0.011,"frozenset({'m', 'beyoncé'})"
0.015333333333333332,"frozenset({'beyoncé', 'rihanna'})"
0.010666666666666666,"frozenset({'m', 'billie holiday'})"
0.010666666666666666,"frozenset({'billy joel', 'm'})"
0.012,"frozenset({'billy talent', 'f'})"
0.011,"frozenset({'foo fighters', 'billy talent'})"
0.011,"frozenset({'billy talent', 'green day'})"
0.011,"frozenset({'billy talent', 'linkin park'})"
0.021333333333333333,"frozenset({'billy talent', 'm'})"
0.01,"frozenset({'the offspring', 'billy talent'})"
0.012333333333333333,"frozenset({'coldplay', 'björk'})"
0.010333333333333333,"frozenset({'david bowie', 'björk'})"
0.010666666666666666,"frozenset({'depeche mode', 'björk'})"
0.022333333333333334,"frozenset({'björk', 'f'})"
0.042,"frozenset({'m', 'björk'})"
0.013,"frozenset({'massive attack', 'björk'})"
0.01,"frozenset({'björk', 'muse'})"
0.010666666666666666,"frozenset({'björk', 'pink floyd'})"
0.017333333333333333,"frozenset({'björk', 'portishead'})"
0.028666666666666667,"frozenset({'björk', 'radiohead'})"
0.013666666666666667,"frozenset({'sigur rós', 'björk'})"
0.015333333333333332,"frozenset({'the beatles', 'björk'})"
0.012333333333333333,"frozenset({'björk', 'the cure'})"
0.019,"frozenset({'black eyed peas', 'm'})"
0.011666666666666667,"frozenset({'black sabbath', 'iron maiden'})"
0.012,"frozenset({'black sabbath', 'led zeppelin'})"
0.034666666666666665,"frozenset({'black sabbath', 'm'})"
0.018333333333333333,"frozenset({'black sabbath', 'metallica'})"
0.02,"frozenset({'m', 'blind guardian'})"
0.010666666666666666,"frozenset({'metallica', 'blind guardian'})"
0.014666666666666666,"frozenset({'blink-182', 'coldplay'})"
0.02033333333333333,"frozenset({'blink-182', 'f'})"
0.013666666666666667,"frozenset({'blink-182', 'fall out boy'})"
0.013,"frozenset({'foo fighters', 'blink-182'})"
0.020666666666666667,"frozenset({'blink-182', 'green day'})"
0.010333333333333333,"frozenset({'blink-182', 'jimmy eat world'})"
0.015333333333333332,"frozenset({'blink-182', 'linkin park'})"
0.036333333333333336,"frozenset({'blink-182', 'm'})"
0.012666666666666666,"frozenset({'blink-182', 'muse'})"
0.010333333333333333,"frozenset({'blink-182', 'my chemical romance'})"
0.012666666666666666,"frozenset({'blink-182', 'nirvana'})"
0.010333333333333333,"frozenset({'blink-182', 'radiohead'})"
0.012333333333333333,"frozenset({'red hot chili peppers', 'blink-182'})"
0.014333333333333333,"frozenset({'blink-182', 'sum 41'})"
0.013666666666666667,"frozenset({'system of a down', 'blink-182'})"
0.012333333333333333,"frozenset({'the beatles', 'blink-182'})"
0.016666666666666666,"frozenset({'the offspring', 'blink-182'})"
0.019666666666666666,"frozenset({'bloc party', 'coldplay'})"
0.017,"frozenset({'bloc party', 'death cab for cutie'})"
0.018666666666666668,"frozenset({'bloc party', 'f'})"
0.012333333333333333,"frozenset({'bloc party', 'foo fighters'})"
0.012,"frozenset({'bloc party', 'franz ferdinand'})"
0.011333333333333334,"frozenset({'bloc party', 'interpol'})"
0.012333333333333333,"frozenset({'bloc party', 'kings of leon'})"
0.046,"frozenset({'bloc party', 'm'})"
0.01,"frozenset({'bloc party', 'mgmt'})"
0.010666666666666666,"frozenset({'bloc party', 'modest mouse'})"
0.019333333333333334,"frozenset({'bloc party', 'muse'})"
0.011666666666666667,"frozenset({'bloc party', 'placebo'})"
0.023,"frozenset({'bloc party', 'radiohead'})"
0.012,"frozenset({'red hot chili peppers', 'bloc party'})"
0.011,"frozenset({'bloc party', 'sigur rós'})"
0.01633333333333333,"frozenset({'bloc party', 'the beatles'})"
0.021,"frozenset({'bloc party', 'the killers'})"
0.014666666666666666,"frozenset({'bloc party', 'the kooks'})"
0.011,"frozenset({'bloc party', 'the shins'})"
0.011333333333333334,"frozenset({'bloc party', 'the strokes'})"
0.010666666666666666,"frozenset({'m', 'blonde redhead'})"
0.014,"frozenset({'m', 'blondie'})"
0.016666666666666666,"frozenset({'bloodhound gang', 'm'})"
0.023666666666666666,"frozenset({'blur', 'm'})"
0.015,"frozenset({'blur', 'radiohead'})"
0.011333333333333334,"frozenset({'the beatles', 'blur'})"
0.03666666666666667,"frozenset({'boards of canada', 'm'})"
0.016,"frozenset({'boards of canada', 'radiohead'})"
0.010333333333333333,"frozenset({'boards of canada', 'sigur rós'})"
0.010333333333333333,"frozenset({'bob dylan', 'bruce springsteen'})"
0.015666666666666666,"frozenset({'bob dylan', 'coldplay'})"
0.016666666666666666,"frozenset({'david bowie', 'bob dylan'})"
0.011,"frozenset({'bob dylan', 'elliott smith'})"
0.018666666666666668,"frozenset({'bob dylan', 'f'})"
0.017,"frozenset({'bob dylan', 'johnny cash'})"
0.014,"frozenset({'bob dylan', 'led zeppelin'})"
0.05333333333333334,"frozenset({'bob dylan', 'm'})"
0.013666666666666667,"frozenset({'bob dylan', 'neil young'})"
0.014666666666666666,"frozenset({'bob dylan', 'pink floyd'})"
0.021666666666666667,"frozenset({'bob dylan', 'radiohead'})"
0.011,"frozenset({'red hot chili peppers', 'bob dylan'})"
0.030333333333333334,"frozenset({'the beatles', 'bob dylan'})"
0.01,"frozenset({'bob dylan', 'the cure'})"
0.011,"frozenset({'bob dylan', 'the doors'})"
0.017333333333333333,"frozenset({'the rolling stones', 'bob dylan'})"
0.011333333333333334,"frozenset({'bob dylan', 'the smiths'})"
0.011333333333333334,"frozenset({'bob dylan', 'the velvet underground'})"
0.010333333333333333,"frozenset({'the white stripes', 'bob dylan'})"
0.014666666666666666,"frozenset({'bob dylan', 'tom waits'})"
0.011,"frozenset({'bob marley', 'f'})"
0.03133333333333333,"frozenset({'m', 'bob marley'})"
0.025666666666666667,"frozenset({'bob marley & the wailers', 'm'})"
