support,itemsets
0.050473186119873815,frozenset({'tom waits'})
0.05362776025236593,frozenset({'tool'})
0.022082018927444796,frozenset({'tori amos'})
0.010365029292474088,frozenset({'tortoise'})
0.015322217214961695,frozenset({'travis'})
0.010365029292474088,frozenset({'trentemøller'})
0.011266336187471835,frozenset({'tricky'})
0.020279405137449302,frozenset({'trivium'})
0.02298332582244254,frozenset({'tv on the radio'})
0.011266336187471835,frozenset({'type o negative'})
0.06309148264984227,frozenset({'u2'})
0.010815682739972961,frozenset({'ulver'})
0.014871563767462822,frozenset({'underoath'})
0.016674177557458314,frozenset({'underworld'})
0.016674177557458314,frozenset({'unkle'})
0.018026137899954935,frozenset({'vampire weekend'})
0.017124831004957188,frozenset({'van halen'})
0.012618296529968454,frozenset({'van morrison'})
0.015322217214961695,frozenset({'vangelis'})
0.014420910319963948,frozenset({'venetian snares'})
0.014871563767462822,frozenset({'volbeat'})
0.018026137899954935,frozenset({'weezer'})
0.013970256872465074,frozenset({'wilco'})
0.014420910319963948,frozenset({'within temptation'})
0.011716989634970707,frozenset({'wu-tang clan'})
0.022082018927444796,frozenset({'yann tiersen'})
0.013068949977467327,frozenset({'yeah yeah yeahs'})
0.010815682739972961,frozenset({'yo la tengo'})
0.014420910319963948,frozenset({'zero 7'})
0.011266336187471835,"frozenset({'2pac', 'kanye west'})"
0.011716989634970707,"frozenset({'3 doors down', 'linkin park'})"
0.011266336187471835,"frozenset({'30 seconds to mars', 'linkin park'})"
0.010815682739972961,"frozenset({'50 cent', 'eminem'})"
0.010815682739972961,"frozenset({'kanye west', '50 cent'})"
0.010365029292474088,"frozenset({'50 cent', 't.i.'})"
0.010365029292474088,"frozenset({'a perfect circle', 'foo fighters'})"
0.010365029292474088,"frozenset({'a perfect circle', 'incubus'})"
0.011266336187471835,"frozenset({'a perfect circle', 'nine inch nails'})"
0.013970256872465074,"frozenset({'a perfect circle', 'radiohead'})"
0.016674177557458314,"frozenset({'a perfect circle', 'tool'})"
0.01216764308246958,"frozenset({'aerosmith', 'ac/dc'})"
0.016674177557458314,"frozenset({'ac/dc', 'black sabbath'})"
0.010815682739972961,"frozenset({'foo fighters', 'ac/dc'})"
0.02253267237494367,"frozenset({'iron maiden', 'ac/dc'})"
0.01757548445245606,"frozenset({'judas priest', 'ac/dc'})"
0.017124831004957188,"frozenset({'led zeppelin', 'ac/dc'})"
0.013519603424966201,"frozenset({'megadeth', 'ac/dc'})"
0.02794051374493015,"frozenset({'metallica', 'ac/dc'})"
0.01216764308246958,"frozenset({'motörhead', 'ac/dc'})"
0.01216764308246958,"frozenset({'ac/dc', 'nirvana'})"
0.010365029292474088,"frozenset({'pearl jam', 'ac/dc'})"
0.013519603424966201,"frozenset({'pink floyd', 'ac/dc'})"
0.010365029292474088,"frozenset({'rage against the machine', 'ac/dc'})"
0.013068949977467327,"frozenset({'rammstein', 'ac/dc'})"
0.015772870662460567,"frozenset({'red hot chili peppers', 'ac/dc'})"
0.010365029292474088,"frozenset({'slayer', 'ac/dc'})"
0.012618296529968454,"frozenset({'system of a down', 'ac/dc'})"
0.019378098242451555,"frozenset({'the beatles', 'ac/dc'})"
0.013068949977467327,"frozenset({'the offspring', 'ac/dc'})"
0.011716989634970707,"frozenset({'ac/dc', 'the rolling stones'})"
0.010815682739972961,"frozenset({'aerosmith', 'metallica'})"
0.012618296529968454,"frozenset({'beck', 'air'})"
0.012618296529968454,"frozenset({'björk', 'air'})"
0.011716989634970707,"frozenset({'boards of canada', 'air'})"
0.013519603424966201,"frozenset({'air', 'coldplay'})"
0.015772870662460567,"frozenset({'daft punk', 'air'})"
0.011266336187471835,"frozenset({'air', 'david bowie'})"
0.010815682739972961,"frozenset({'depeche mode', 'air'})"
0.011266336187471835,"frozenset({'air', 'goldfrapp'})"
0.02118071203244705,"frozenset({'air', 'massive attack'})"
0.013068949977467327,"frozenset({'air', 'moby'})"
0.010815682739972961,"frozenset({'muse', 'air'})"
0.011266336187471835,"frozenset({'air', 'pink floyd'})"
0.015772870662460567,"frozenset({'portishead', 'air'})"
0.026137899954934655,"frozenset({'air', 'radiohead'})"
0.011266336187471835,"frozenset({'red hot chili peppers', 'air'})"
0.013519603424966201,"frozenset({'air', 'röyksopp'})"
0.010815682739972961,"frozenset({'sigur rós', 'air'})"
0.013519603424966201,"frozenset({'air', 'the beatles'})"
0.012618296529968454,"frozenset({'air', 'the chemical brothers'})"
0.01216764308246958,"frozenset({'alice in chains', 'metallica'})"
0.012618296529968454,"frozenset({'alice in chains', 'pearl jam'})"
0.010815682739972961,"frozenset({'alice in chains', 'pink floyd'})"
0.014420910319963948,"frozenset({'in flames', 'amon amarth'})"
0.013068949977467327,"frozenset({'amy winehouse', 'coldplay'})"
0.010815682739972961,"frozenset({'the beatles', 'amy winehouse'})"
0.013068949977467327,"frozenset({'animal collective', 'radiohead'})"
0.012618296529968454,"frozenset({'björk', 'aphex twin'})"
0.017124831004957188,"frozenset({'boards of canada', 'aphex twin'})"
0.010365029292474088,"frozenset({'aphex twin', 'massive attack'})"
0.022082018927444796,"frozenset({'aphex twin', 'radiohead'})"
0.010365029292474088,"frozenset({'sigur rós', 'aphex twin'})"
0.011266336187471835,"frozenset({'aphex twin', 'squarepusher'})"
0.011716989634970707,"frozenset({'aphex twin', 'the beatles'})"
0.010365029292474088,"frozenset({'the chemical brothers', 'aphex twin'})"
0.013970256872465074,"frozenset({'metallica', 'apocalyptica'})"
0.012618296529968454,"frozenset({'apocalyptica', 'nightwish'})"
0.012618296529968454,"frozenset({'rammstein', 'apocalyptica'})"
0.014420910319963948,"frozenset({'system of a down', 'apocalyptica'})"
0.01216764308246958,"frozenset({'arcade fire', 'beck'})"
0.013068949977467327,"frozenset({'arcade fire', 'coldplay'})"
0.013519603424966201,"frozenset({'arcade fire', 'david bowie'})"
0.011716989634970707,"frozenset({'arcade fire', 'muse'})"
0.010815682739972961,"frozenset({'arcade fire', 'pixies'})"
0.02298332582244254,"frozenset({'arcade fire', 'radiohead'})"
0.01216764308246958,"frozenset({'arcade fire', 'sigur rós'})"
0.014871563767462822,"frozenset({'arcade fire', 'the beatles'})"
0.010365029292474088,"frozenset({'arcade fire', 'tv on the radio'})"
0.010815682739972961,"frozenset({'children of bodom', 'arch enemy'})"
0.014420910319963948,"frozenset({'in flames', 'arch enemy'})"
0.011716989634970707,"frozenset({'metallica', 'arch enemy'})"
0.010815682739972961,"frozenset({'slayer', 'arch enemy'})"
0.019378098242451555,"frozenset({'bloc party', 'arctic monkeys'})"
0.024785939612438034,"frozenset({'arctic monkeys', 'coldplay'})"
0.018476791347453808,"frozenset({'foo fighters', 'arctic monkeys'})"
0.016674177557458314,"frozenset({'franz ferdinand', 'arctic monkeys'})"
0.011266336187471835,"frozenset({'green day', 'arctic monkeys'})"
0.010815682739972961,"frozenset({'interpol', 'arctic monkeys'})"
0.013068949977467327,"frozenset({'jack johnson', 'arctic monkeys'})"
0.01622352410995944,"frozenset({'arctic monkeys', 'kings of leon'})"
0.010365029292474088,"frozenset({'linkin park', 'arctic monkeys'})"
0.020279405137449302,"frozenset({'muse', 'arctic monkeys'})"
0.011266336187471835,"frozenset({'arctic monkeys', 'nirvana'})"
0.011266336187471835,"frozenset({'oasis', 'arctic monkeys'})"
0.011266336187471835,"frozenset({'placebo', 'arctic monkeys'})"
0.02118071203244705,"frozenset({'radiohead', 'arctic monkeys'})"
0.014871563767462822,"frozenset({'red hot chili peppers', 'arctic monkeys'})"
0.01216764308246958,"frozenset({'snow patrol', 'arctic monkeys'})"
0.011266336187471835,"frozenset({'system of a down', 'arctic monkeys'})"
0.01892744479495268,"frozenset({'the beatles', 'arctic monkeys'})"
0.010815682739972961,"frozenset({'arctic monkeys', 'the hives'})"
0.02253267237494367,"frozenset({'the killers', 'arctic monkeys'})"
0.013519603424966201,"frozenset({'the kooks', 'arctic monkeys'})"
0.010365029292474088,"frozenset({'the offspring', 'arctic monkeys'})"
0.014871563767462822,"frozenset({'the strokes', 'arctic monkeys'})"
0.01622352410995944,"frozenset({'the white stripes', 'arctic monkeys'})"
0.010815682739972961,"frozenset({'foo fighters', 'audioslave'})"
0.010815682739972961,"frozenset({'beastie boys', 'beck'})"
0.010815682739972961,"frozenset({'beastie boys', 'led zeppelin'})"
0.016674177557458314,"frozenset({'beastie boys', 'radiohead'})"
0.011266336187471835,"frozenset({'beastie boys', 'red hot chili peppers'})"
0.017124831004957188,"frozenset({'beastie boys', 'the beatles'})"
0.011266336187471835,"frozenset({'beastie boys', 'the chemical brothers'})"
0.01216764308246958,"frozenset({'beck', 'björk'})"
0.010815682739972961,"frozenset({'beck', 'bob dylan'})"
0.01622352410995944,"frozenset({'beck', 'coldplay'})"
0.012618296529968454,"frozenset({'beck', 'david bowie'})"
0.011266336187471835,"frozenset({'beck', 'death cab for cutie'})"
0.012618296529968454,"frozenset({'beck', 'modest mouse'})"
0.010365029292474088,"frozenset({'beck', 'queens of the stone age'})"
0.028391167192429023,"frozenset({'beck', 'radiohead'})"
0.010365029292474088,"frozenset({'beck', 'sigur rós'})"
0.02298332582244254,"frozenset({'beck', 'the beatles'})"
0.011266336187471835,"frozenset({'beck', 'the cure'})"
0.010815682739972961,"frozenset({'the flaming lips', 'beck'})"
0.011716989634970707,"frozenset({'beck', 'the shins'})"
0.015322217214961695,"frozenset({'beirut', 'radiohead'})"
0.017124831004957188,"frozenset({'belle and sebastian', 'radiohead'})"
0.011266336187471835,"frozenset({'belle and sebastian', 'sufjan stevens'})"
0.011716989634970707,"frozenset({'belle and sebastian', 'the beatles'})"
0.010365029292474088,"frozenset({'depeche mode', 'björk'})"
0.013519603424966201,"frozenset({'björk', 'massive attack'})"
0.010365029292474088,"frozenset({'björk', 'pink floyd'})"
0.01622352410995944,"frozenset({'portishead', 'björk'})"
0.023884632717440287,"frozenset({'björk', 'radiohead'})"
0.011716989634970707,"frozenset({'björk', 'sigur rós'})"
0.013519603424966201,"frozenset({'björk', 'the beatles'})"
0.014871563767462822,"frozenset({'iron maiden', 'black sabbath'})"
0.013068949977467327,"frozenset({'judas priest', 'black sabbath'})"
0.015322217214961695,"frozenset({'led zeppelin', 'black sabbath'})"
0.012618296529968454,"frozenset({'megadeth', 'black sabbath'})"
0.02298332582244254,"frozenset({'metallica', 'black sabbath'})"
0.011716989634970707,"frozenset({'motörhead', 'black sabbath'})"
0.011716989634970707,"frozenset({'slayer', 'black sabbath'})"
0.011716989634970707,"frozenset({'the beatles', 'black sabbath'})"
0.010815682739972961,"frozenset({'iron maiden', 'blind guardian'})"
0.012618296529968454,"frozenset({'metallica', 'blind guardian'})"
0.010815682739972961,"frozenset({'blink-182', 'coldplay'})"
0.011266336187471835,"frozenset({'blink-182', 'foo fighters'})"
0.01622352410995944,"frozenset({'blink-182', 'green day'})"
0.013970256872465074,"frozenset({'blink-182', 'linkin park'})"
0.010365029292474088,"frozenset({'blink-182', 'metallica'})"
0.010815682739972961,"frozenset({'rammstein', 'blink-182'})"
0.012618296529968454,"frozenset({'blink-182', 'sum 41'})"
0.014871563767462822,"frozenset({'blink-182', 'system of a down'})"
0.015322217214961695,"frozenset({'the offspring', 'blink-182'})"
0.018026137899954935,"frozenset({'bloc party', 'coldplay'})"
0.010365029292474088,"frozenset({'daft punk', 'bloc party'})"
0.015322217214961695,"frozenset({'bloc party', 'death cab for cutie'})"
0.01216764308246958,"frozenset({'bloc party', 'foo fighters'})"
0.010815682739972961,"frozenset({'bloc party', 'franz ferdinand'})"
0.011266336187471835,"frozenset({'bloc party', 'interpol'})"
0.010815682739972961,"frozenset({'bloc party', 'justice'})"
0.01216764308246958,"frozenset({'bloc party', 'kings of leon'})"
0.018476791347453808,"frozenset({'muse', 'bloc party'})"
0.020279405137449302,"frozenset({'bloc party', 'radiohead'})"
0.011716989634970707,"frozenset({'bloc party', 'red hot chili peppers'})"
0.010365029292474088,"frozenset({'bloc party', 'snow patrol'})"
0.016674177557458314,"frozenset({'bloc party', 'the beatles'})"
0.019378098242451555,"frozenset({'the killers', 'bloc party'})"
0.01216764308246958,"frozenset({'the kooks', 'bloc party'})"
0.010365029292474088,"frozenset({'bloc party', 'the shins'})"
0.010815682739972961,"frozenset({'bloc party', 'the strokes'})"
0.014871563767462822,"frozenset({'blur', 'radiohead'})"
0.011716989634970707,"frozenset({'blur', 'the beatles'})"
0.01622352410995944,"frozenset({'boards of canada', 'radiohead'})"
0.015772870662460567,"frozenset({'bob dylan', 'coldplay'})"
0.01757548445245606,"frozenset({'bob dylan', 'david bowie'})"
0.010815682739972961,"frozenset({'elliott smith', 'bob dylan'})"
0.010815682739972961,"frozenset({'bob dylan', 'jimi hendrix'})"
0.017124831004957188,"frozenset({'bob dylan', 'johnny cash'})"
0.015322217214961695,"frozenset({'bob dylan', 'led zeppelin'})"
0.014420910319963948,"frozenset({'neil young', 'bob dylan'})"
0.010815682739972961,"frozenset({'bob dylan', 'nirvana'})"
0.014420910319963948,"frozenset({'bob dylan', 'pink floyd'})"
0.02118071203244705,"frozenset({'bob dylan', 'radiohead'})"
0.011266336187471835,"frozenset({'bob dylan', 'red hot chili peppers'})"
0.028391167192429023,"frozenset({'bob dylan', 'the beatles'})"
0.013068949977467327,"frozenset({'bob dylan', 'the doors'})"
0.017124831004957188,"frozenset({'bob dylan', 'the rolling stones'})"
0.01216764308246958,"frozenset({'bob dylan', 'the velvet underground'})"
0.015322217214961695,"frozenset({'bob dylan', 'tom waits'})"
0.013519603424966201,"frozenset({'the beatles', 'bob marley & the wailers'})"
0.013068949977467327,"frozenset({'britney spears', 'madonna'})"
0.011716989634970707,"frozenset({'britney spears', 'rihanna'})"
0.014420910319963948,"frozenset({'radiohead', 'broken social scene'})"
0.012618296529968454,"frozenset({'bruce springsteen', 'the beatles'})"
0.011266336187471835,"frozenset({'disturbed', 'bullet for my valentine'})"
0.013970256872465074,"frozenset({'bullet for my valentine', 'linkin park'})"
0.010815682739972961,"frozenset({'metallica', 'bullet for my valentine'})"
0.010365029292474088,"frozenset({'bullet for my valentine', 'papa roach'})"
0.012618296529968454,"frozenset({'bullet for my valentine', 'system of a down'})"
0.011266336187471835,"frozenset({'disturbed', 'children of bodom'})"
0.020730058584948176,"frozenset({'children of bodom', 'in flames'})"
0.014420910319963948,"frozenset({'iron maiden', 'children of bodom'})"
0.018476791347453808,"frozenset({'children of bodom', 'metallica'})"
0.013068949977467327,"frozenset({'children of bodom', 'nightwish'})"
0.013068949977467327,"frozenset({'children of bodom', 'rammstein'})"
0.013068949977467327,"frozenset({'slayer', 'children of bodom'})"
0.013068949977467327,"frozenset({'children of bodom', 'system of a down'})"
0.019378098242451555,"frozenset({'daft punk', 'coldplay'})"
0.01622352410995944,"frozenset({'david bowie', 'coldplay'})"
0.02253267237494367,"frozenset({'death cab for cutie', 'coldplay'})"
0.01757548445245606,"frozenset({'depeche mode', 'coldplay'})"
0.010815682739972961,"frozenset({'fall out boy', 'coldplay'})"
0.01216764308246958,"frozenset({'feist', 'coldplay'})"
0.021631365479945923,"frozenset({'foo fighters', 'coldplay'})"
0.01622352410995944,"frozenset({'franz ferdinand', 'coldplay'})"
0.013519603424966201,"frozenset({'gorillaz', 'coldplay'})"
0.015322217214961695,"frozenset({'green day', 'coldplay'})"
0.014420910319963948,"frozenset({'incubus', 'coldplay'})"
0.011716989634970707,"frozenset({'interpol', 'coldplay'})"
0.01892744479495268,"frozenset({'jack johnson', 'coldplay'})"
0.013068949977467327,"frozenset({'coldplay', 'johnny cash'})"
0.010365029292474088,"frozenset({'kaiser chiefs', 'coldplay'})"
0.017124831004957188,"frozenset({'kanye west', 'coldplay'})"
0.019378098242451555,"frozenset({'keane', 'coldplay'})"
0.018026137899954935,"frozenset({'coldplay', 'kings of leon'})"
0.015322217214961695,"frozenset({'led zeppelin', 'coldplay'})"
0.023433979269941414,"frozenset({'linkin park', 'coldplay'})"
0.015322217214961695,"frozenset({'madonna', 'coldplay'})"
0.013970256872465074,"frozenset({'massive attack', 'coldplay'})"
0.013068949977467327,"frozenset({'metallica', 'coldplay'})"
0.011266336187471835,"frozenset({'mgmt', 'coldplay'})"
0.014420910319963948,"frozenset({'michael jackson', 'coldplay'})"
0.02118071203244705,"frozenset({'moby', 'coldplay'})"
0.031095087877422264,"frozenset({'muse', 'coldplay'})"
0.011716989634970707,"frozenset({'nickelback', 'coldplay'})"
0.012618296529968454,"frozenset({'nine inch nails', 'coldplay'})"
0.01757548445245606,"frozenset({'coldplay', 'nirvana'})"
0.020279405137449302,"frozenset({'oasis', 'coldplay'})"
0.011716989634970707,"frozenset({'pearl jam', 'coldplay'})"
0.025236593059936908,"frozenset({'pink floyd', 'coldplay'})"
0.013970256872465074,"frozenset({'placebo', 'coldplay'})"
0.01216764308246958,"frozenset({'portishead', 'coldplay'})"
0.020279405137449302,"frozenset({'queen', 'coldplay'})"
0.013519603424966201,"frozenset({'r.e.m.', 'coldplay'})"
0.04551599819738621,"frozenset({'radiohead', 'coldplay'})"
0.010815682739972961,"frozenset({'rage against the machine', 'coldplay'})"
0.010815682739972961,"frozenset({'rammstein', 'coldplay'})"
0.029743127534925643,"frozenset({'red hot chili peppers', 'coldplay'})"
0.013068949977467327,"frozenset({'röyksopp', 'coldplay'})"
0.02253267237494367,"frozenset({'sigur rós', 'coldplay'})"
0.026137899954934655,"frozenset({'snow patrol', 'coldplay'})"
0.020279405137449302,"frozenset({'system of a down', 'coldplay'})"
0.03965750337990086,"frozenset({'the beatles', 'coldplay'})"
0.016674177557458314,"frozenset({'the cure', 'coldplay'})"
0.03244704821991888,"frozenset({'the killers', 'coldplay'})"
0.015322217214961695,"frozenset({'the kooks', 'coldplay'})"
0.013970256872465074,"frozenset({'the offspring', 'coldplay'})"
0.011266336187471835,"frozenset({'the prodigy', 'coldplay'})"
0.011716989634970707,"frozenset({'coldplay', 'the rolling stones'})"
0.012618296529968454,"frozenset({'the shins', 'coldplay'})"
0.014420910319963948,"frozenset({'the smashing pumpkins', 'coldplay'})"
0.01622352410995944,"frozenset({'the strokes', 'coldplay'})"
0.013068949977467327,"frozenset({'the white stripes', 'coldplay'})"
0.027039206849932402,"frozenset({'u2', 'coldplay'})"
0.010365029292474088,"frozenset({'kanye west', 'common'})"
0.011266336187471835,"frozenset({'metallica', 'cradle of filth'})"
0.011266336187471835,"frozenset({'led zeppelin', 'creedence clearwater revival'})"
0.011266336187471835,"frozenset({'the beatles', 'creedence clearwater revival'})"
0.010815682739972961,"frozenset({'creedence clearwater revival', 'the rolling stones'})"
0.010815682739972961,"frozenset({'daft punk', 'fatboy slim'})"
0.010365029292474088,"frozenset({'daft punk', 'gorillaz'})"
0.012618296529968454,"frozenset({'daft punk', 'justice'})"
0.010365029292474088,"frozenset({'daft punk', 'kanye west'})"
0.011266336187471835,"frozenset({'daft punk', 'linkin park'})"
0.010365029292474088,"frozenset({'daft punk', 'metallica'})"
0.011716989634970707,"frozenset({'daft punk', 'moby'})"
0.011716989634970707,"frozenset({'muse', 'daft punk'})"
0.020279405137449302,"frozenset({'daft punk', 'radiohead'})"
0.015772870662460567,"frozenset({'daft punk', 'red hot chili peppers'})"
0.01216764308246958,"frozenset({'daft punk', 'röyksopp'})"
0.014871563767462822,"frozenset({'daft punk', 'the beatles'})"
0.015322217214961695,"frozenset({'daft punk', 'the chemical brothers'})"
0.013068949977467327,"frozenset({'the killers', 'daft punk'})"
0.013068949977467327,"frozenset({'in flames', 'dark tranquillity'})"
0.010815682739972961,"frozenset({'dark tranquillity', 'metallica'})"
0.014871563767462822,"frozenset({'depeche mode', 'david bowie'})"
0.015322217214961695,"frozenset({'david bowie', 'johnny cash'})"
0.018026137899954935,"frozenset({'led zeppelin', 'david bowie'})"
0.01216764308246958,"frozenset({'david bowie', 'nirvana'})"
0.020279405137449302,"frozenset({'david bowie', 'pink floyd'})"
0.013068949977467327,"frozenset({'david bowie', 'queen'})"
0.026137899954934655,"frozenset({'david bowie', 'radiohead'})"
0.010815682739972961,"frozenset({'david bowie', 'sonic youth'})"
0.03064443442992339,"frozenset({'david bowie', 'the beatles'})"
0.017124831004957188,"frozenset({'david bowie', 'the cure'})"
0.010815682739972961,"frozenset({'the doors', 'david bowie'})"
0.013519603424966201,"frozenset({'david bowie', 'the rolling stones'})"
0.010365029292474088,"frozenset({'david bowie', 'the smashing pumpkins'})"
0.011266336187471835,"frozenset({'david bowie', 'the smiths'})"
0.010815682739972961,"frozenset({'the white stripes', 'david bowie'})"
0.011266336187471835,"frozenset({'david bowie', 'the who'})"
0.010815682739972961,"frozenset({'david bowie', 'tom waits'})"
0.010815682739972961,"frozenset({'u2', 'david bowie'})"
0.010815682739972961,"frozenset({'slayer', 'death'})"
0.011266336187471835,"frozenset({'death cab for cutie', 'incubus'})"
0.012618296529968454,"frozenset({'interpol', 'death cab for cutie'})"
0.011266336187471835,"frozenset({'death cab for cutie', 'josé gonzález'})"
0.01216764308246958,"frozenset({'death cab for cutie', 'modest mouse'})"
0.014420910319963948,"frozenset({'muse', 'death cab for cutie'})"
0.011716989634970707,"frozenset({'pink floyd', 'death cab for cutie'})"
0.010365029292474088,"frozenset({'portishead', 'death cab for cutie'})"
0.028841820639927896,"frozenset({'radiohead', 'death cab for cutie'})"
0.014871563767462822,"frozenset({'sigur rós', 'death cab for cutie'})"
0.010365029292474088,"frozenset({'death cab for cutie', 'sufjan stevens'})"
0.01892744479495268,"frozenset({'the beatles', 'death cab for cutie'})"
0.016674177557458314,"frozenset({'the killers', 'death cab for cutie'})"
0.010815682739972961,"frozenset({'the postal service', 'death cab for cutie'})"
0.014420910319963948,"frozenset({'the shins', 'death cab for cutie'})"
0.011716989634970707,"frozenset({'the smashing pumpkins', 'death cab for cutie'})"
0.010815682739972961,"frozenset({'the white stripes', 'death cab for cutie'})"
0.01216764308246958,"frozenset({'led zeppelin', 'deep purple'})"
0.01216764308246958,"frozenset({'deep purple', 'metallica'})"
0.011266336187471835,"frozenset({'deep purple', 'pink floyd'})"
0.010365029292474088,"frozenset({'deep purple', 'the beatles'})"
0.014420910319963948,"frozenset({'nine inch nails', 'deftones'})"
0.013068949977467327,"frozenset({'radiohead', 'deftones'})"
0.010365029292474088,"frozenset({'tool', 'deftones'})"
0.010815682739972961,"frozenset({'depeche mode', 'madonna'})"
0.012618296529968454,"frozenset({'depeche mode', 'massive attack'})"
0.010815682739972961,"frozenset({'depeche mode', 'metallica'})"
0.013519603424966201,"frozenset({'depeche mode', 'moby'})"
0.010365029292474088,"frozenset({'depeche mode', 'new order'})"
0.010815682739972961,"frozenset({'depeche mode', 'nine inch nails'})"
0.010815682739972961,"frozenset({'depeche mode', 'nirvana'})"
0.011266336187471835,"frozenset({'depeche mode', 'pink floyd'})"
0.010365029292474088,"frozenset({'depeche mode', 'placebo'})"
0.010815682739972961,"frozenset({'depeche mode', 'portishead'})"
0.01622352410995944,"frozenset({'depeche mode', 'radiohead'})"
0.010365029292474088,"frozenset({'depeche mode', 'röyksopp'})"
0.013068949977467327,"frozenset({'depeche mode', 'the beatles'})"
0.016674177557458314,"frozenset({'depeche mode', 'the cure'})"
0.011716989634970707,"frozenset({'depeche mode', 'the killers'})"
0.010815682739972961,"frozenset({'depeche mode', 'the prodigy'})"
0.012618296529968454,"frozenset({'depeche mode', 'u2'})"
0.011266336187471835,"frozenset({'devendra banhart', 'radiohead'})"
0.013970256872465074,"frozenset({'pink floyd', 'dire straits'})"
0.011266336187471835,"frozenset({'the beatles', 'dire straits'})"
0.010365029292474088,"frozenset({'disturbed', 'foo fighters'})"
0.010815682739972961,"frozenset({'disturbed', 'godsmack'})"
0.013970256872465074,"frozenset({'disturbed', 'in flames'})"
0.014871563767462822,"frozenset({'iron maiden', 'disturbed'})"
0.01982875168995043,"frozenset({'disturbed', 'koЯn'})"
0.019378098242451555,"frozenset({'disturbed', 'linkin park'})"
0.02253267237494367,"frozenset({'disturbed', 'metallica'})"
0.010815682739972961,"frozenset({'disturbed', 'nightwish'})"
0.013068949977467327,"frozenset({'disturbed', 'papa roach'})"
0.014871563767462822,"frozenset({'disturbed', 'rammstein'})"
0.011266336187471835,"frozenset({'disturbed', 'red hot chili peppers'})"
0.017124831004957188,"frozenset({'disturbed', 'slipknot'})"
0.02298332582244254,"frozenset({'disturbed', 'system of a down'})"
0.015772870662460567,"frozenset({'disturbed', 'the offspring'})"
0.011716989634970707,"frozenset({'dr. dre', 'eminem'})"
0.010365029292474088,"frozenset({'dr. dre', 'kanye west'})"
0.011716989634970707,"frozenset({'iron maiden', 'dream theater'})"
0.01622352410995944,"frozenset({'metallica', 'dream theater'})"
0.010365029292474088,"frozenset({'editors', 'interpol'})"
0.021631365479945923,"frozenset({'elliott smith', 'radiohead'})"
0.010365029292474088,"frozenset({'elliott smith', 'sigur rós'})"
0.014871563767462822,"frozenset({'elliott smith', 'the beatles'})"
0.013068949977467327,"frozenset({'elvis presley', 'the beatles'})"
0.011266336187471835,"frozenset({'jay-z', 'eminem'})"
0.011716989634970707,"frozenset({'kanye west', 'eminem'})"
0.016674177557458314,"frozenset({'linkin park', 'eminem'})"
0.010815682739972961,"frozenset({'nas', 'eminem'})"
0.011266336187471835,"frozenset({'red hot chili peppers', 'eminem'})"
0.011266336187471835,"frozenset({'snoop dogg', 'eminem'})"
0.010815682739972961,"frozenset({'system of a down', 'eminem'})"
0.010815682739972961,"frozenset({'the beatles', 'eric clapton'})"
0.013970256872465074,"frozenset({'evanescence', 'linkin park'})"
0.010815682739972961,"frozenset({'evanescence', 'nightwish'})"
0.011266336187471835,"frozenset({'explosions in the sky', 'mogwai'})"
0.011716989634970707,"frozenset({'explosions in the sky', 'sigur rós'})"
0.011266336187471835,"frozenset({'the prodigy', 'faithless'})"
0.010815682739972961,"frozenset({'foo fighters', 'fall out boy'})"
0.012618296529968454,"frozenset({'green day', 'fall out boy'})"
0.013519603424966201,"frozenset({'linkin park', 'fall out boy'})"
0.010365029292474088,"frozenset({'the killers', 'fall out boy'})"
0.011266336187471835,"frozenset({'the offspring', 'fall out boy'})"
0.012618296529968454,"frozenset({'fatboy slim', 'the chemical brothers'})"
0.012618296529968454,"frozenset({'feist', 'radiohead'})"
0.011716989634970707,"frozenset({'feist', 'the beatles'})"
0.018026137899954935,"frozenset({'foo fighters', 'green day'})"
0.014871563767462822,"frozenset({'foo fighters', 'incubus'})"
0.015772870662460567,"frozenset({'foo fighters', 'kings of leon'})"
0.014871563767462822,"frozenset({'foo fighters', 'koЯn'})"
0.014871563767462822,"frozenset({'foo fighters', 'linkin park'})"
0.021631365479945923,"frozenset({'foo fighters', 'metallica'})"
0.018476791347453808,"frozenset({'muse', 'foo fighters'})"
0.014420910319963948,"frozenset({'nine inch nails', 'foo fighters'})"
0.020279405137449302,"frozenset({'foo fighters', 'nirvana'})"
0.012618296529968454,"frozenset({'foo fighters', 'oasis'})"
0.01622352410995944,"frozenset({'foo fighters', 'pearl jam'})"
0.010815682739972961,"frozenset({'foo fighters', 'pink floyd'})"
0.01216764308246958,"frozenset({'placebo', 'foo fighters'})"
0.015772870662460567,"frozenset({'foo fighters', 'queens of the stone age'})"
0.02433528616493916,"frozenset({'foo fighters', 'radiohead'})"
0.011716989634970707,"frozenset({'foo fighters', 'rage against the machine'})"
0.025236593059936908,"frozenset({'red hot chili peppers', 'foo fighters'})"
0.010365029292474088,"frozenset({'rise against', 'foo fighters'})"
0.010815682739972961,"frozenset({'foo fighters', 'slipknot'})"
0.011716989634970707,"frozenset({'snow patrol', 'foo fighters'})"
0.018026137899954935,"frozenset({'foo fighters', 'system of a down'})"
0.01892744479495268,"frozenset({'foo fighters', 'the beatles'})"
0.01892744479495268,"frozenset({'the killers', 'foo fighters'})"
0.02118071203244705,"frozenset({'the offspring', 'foo fighters'})"
