support,itemsets
0.006666666666666667,"frozenset({'dave matthews band', 'coldplay'})"
0.016,"frozenset({'david bowie', 'coldplay'})"
0.005333333333333333,"frozenset({'david gray', 'coldplay'})"
0.005666666666666667,"frozenset({'david guetta', 'coldplay'})"
0.031,"frozenset({'death cab for cutie', 'coldplay'})"
0.007333333333333333,"frozenset({'deftones', 'coldplay'})"
0.019333333333333334,"frozenset({'depeche mode', 'coldplay'})"
0.008666666666666666,"frozenset({'dido', 'coldplay'})"
0.007,"frozenset({'dire straits', 'coldplay'})"
0.006333333333333333,"frozenset({'disturbed', 'coldplay'})"
0.005,"frozenset({'dj shadow', 'coldplay'})"
0.005,"frozenset({'dream theater', 'coldplay'})"
0.006333333333333333,"frozenset({'duffy', 'coldplay'})"
0.005333333333333333,"frozenset({'eddie vedder', 'coldplay'})"
0.008,"frozenset({'editors', 'coldplay'})"
0.009,"frozenset({'elliott smith', 'coldplay'})"
0.006,"frozenset({'elton john', 'coldplay'})"
0.008333333333333333,"frozenset({'elvis presley', 'coldplay'})"
0.009333333333333334,"frozenset({'eminem', 'coldplay'})"
0.007,"frozenset({'enya', 'coldplay'})"
0.010333333333333333,"frozenset({'evanescence', 'coldplay'})"
0.006,"frozenset({'explosions in the sky', 'coldplay'})"
0.008,"frozenset({'faithless', 'coldplay'})"
0.015,"frozenset({'fall out boy', 'coldplay'})"
0.006333333333333333,"frozenset({'fatboy slim', 'coldplay'})"
0.017666666666666667,"frozenset({'feist', 'coldplay'})"
0.006333333333333333,"frozenset({'fiona apple', 'coldplay'})"
0.022333333333333334,"frozenset({'foo fighters', 'coldplay'})"
0.007666666666666666,"frozenset({'frank sinatra', 'coldplay'})"
0.020666666666666667,"frozenset({'franz ferdinand', 'coldplay'})"
0.005,"frozenset({'frou frou', 'coldplay'})"
0.005666666666666667,"frozenset({'garbage', 'coldplay'})"
0.007,"frozenset({'gnarls barkley', 'coldplay'})"
0.007666666666666666,"frozenset({'goldfrapp', 'coldplay'})"
0.005333333333333333,"frozenset({'goo goo dolls', 'coldplay'})"
0.005333333333333333,"frozenset({'good charlotte', 'coldplay'})"
0.014,"frozenset({'gorillaz', 'coldplay'})"
0.02033333333333333,"frozenset({'green day', 'coldplay'})"
0.005333333333333333,"frozenset({'groove armada', 'coldplay'})"
0.006,"frozenset({'guns n roses', 'coldplay'})"
0.006333333333333333,"frozenset({'gwen stefani', 'coldplay'})"
0.006333333333333333,"frozenset({'him', 'coldplay'})"
0.005,"frozenset({'hooverphonic', 'coldplay'})"
0.006666666666666667,"frozenset({'hot chip', 'coldplay'})"
0.006666666666666667,"frozenset({'imogen heap', 'coldplay'})"
0.005666666666666667,"frozenset({'in flames', 'coldplay'})"
0.018,"frozenset({'incubus', 'coldplay'})"
0.014333333333333333,"frozenset({'interpol', 'coldplay'})"
0.007333333333333333,"frozenset({'iron & wine', 'coldplay'})"
0.005666666666666667,"frozenset({'iron maiden', 'coldplay'})"
0.022333333333333334,"frozenset({'jack johnson', 'coldplay'})"
0.010333333333333333,"frozenset({'james blunt', 'coldplay'})"
0.005333333333333333,"frozenset({'jamie cullum', 'coldplay'})"
0.007333333333333333,"frozenset({'jamiroquai', 'coldplay'})"
0.010333333333333333,"frozenset({'jason mraz', 'coldplay'})"
0.006333333333333333,"frozenset({'jay-z', 'coldplay'})"
0.005666666666666667,"frozenset({'jimi hendrix', 'coldplay'})"
0.009666666666666667,"frozenset({'jimmy eat world', 'coldplay'})"
0.011333333333333334,"frozenset({'john mayer', 'coldplay'})"
0.012666666666666666,"frozenset({'coldplay', 'johnny cash'})"
0.011,"frozenset({'coldplay', 'josé gonzález'})"
0.006333333333333333,"frozenset({'joy division', 'coldplay'})"
0.008666666666666666,"frozenset({'justice', 'coldplay'})"
0.011666666666666667,"frozenset({'justin timberlake', 'coldplay'})"
0.013,"frozenset({'kaiser chiefs', 'coldplay'})"
0.017666666666666667,"frozenset({'kanye west', 'coldplay'})"
0.006333333333333333,"frozenset({'kasabian', 'coldplay'})"
0.006,"frozenset({'kate nash', 'coldplay'})"
0.009,"frozenset({'katy perry', 'coldplay'})"
0.023,"frozenset({'keane', 'coldplay'})"
0.005666666666666667,"frozenset({'kelly clarkson', 'coldplay'})"
0.007,"frozenset({'kent', 'coldplay'})"
0.008666666666666666,"frozenset({'kings of convenience', 'coldplay'})"
0.020666666666666667,"frozenset({'coldplay', 'kings of leon'})"
0.005666666666666667,"frozenset({'klaxons', 'coldplay'})"
0.007333333333333333,"frozenset({'koЯn', 'coldplay'})"
0.007333333333333333,"frozenset({'kt tunstall', 'coldplay'})"
0.009333333333333334,"frozenset({'kylie minogue', 'coldplay'})"
0.008333333333333333,"frozenset({'lady gaga', 'coldplay'})"
0.005333333333333333,"frozenset({'lamb', 'coldplay'})"
0.014333333333333333,"frozenset({'led zeppelin', 'coldplay'})"
0.006,"frozenset({'lenny kravitz', 'coldplay'})"
0.012666666666666666,"frozenset({'lily allen', 'coldplay'})"
0.005666666666666667,"frozenset({'limp bizkit', 'coldplay'})"
0.026,"frozenset({'linkin park', 'coldplay'})"
0.006333333333333333,"frozenset({'lupe fiasco', 'coldplay'})"
0.005666666666666667,"frozenset({'m.i.a.', 'coldplay'})"
0.005333333333333333,"frozenset({'m83', 'coldplay'})"
0.018333333333333333,"frozenset({'madonna', 'coldplay'})"
0.007666666666666666,"frozenset({'mando diao', 'coldplay'})"
0.007,"frozenset({'manu chao', 'coldplay'})"
0.005666666666666667,"frozenset({'marilyn manson', 'coldplay'})"
0.011333333333333334,"frozenset({'maroon 5', 'coldplay'})"
0.014333333333333333,"frozenset({'massive attack', 'coldplay'})"
0.005666666666666667,"frozenset({'maxïmo park', 'coldplay'})"
0.014666666666666666,"frozenset({'metallica', 'coldplay'})"
0.014333333333333333,"frozenset({'mgmt', 'coldplay'})"
0.014666666666666666,"frozenset({'michael jackson', 'coldplay'})"
0.009,"frozenset({'mika', 'coldplay'})"
0.018333333333333333,"frozenset({'moby', 'coldplay'})"
0.014,"frozenset({'modest mouse', 'coldplay'})"
0.006666666666666667,"frozenset({'mogwai', 'coldplay'})"
0.008,"frozenset({'morcheeba', 'coldplay'})"
0.007333333333333333,"frozenset({'morrissey', 'coldplay'})"
0.039,"frozenset({'muse', 'coldplay'})"
0.012666666666666666,"frozenset({'my chemical romance', 'coldplay'})"
0.007333333333333333,"frozenset({'nelly furtado', 'coldplay'})"
0.006,"frozenset({'new order', 'coldplay'})"
0.005333333333333333,"frozenset({'nick drake', 'coldplay'})"
0.012333333333333333,"frozenset({'nickelback', 'coldplay'})"
0.006666666666666667,"frozenset({'nightwish', 'coldplay'})"
0.013,"frozenset({'nine inch nails', 'coldplay'})"
0.021666666666666667,"frozenset({'coldplay', 'nirvana'})"
0.005666666666666667,"frozenset({'no doubt', 'coldplay'})"
0.012666666666666666,"frozenset({'norah jones', 'coldplay'})"
0.007666666666666666,"frozenset({'nouvelle vague', 'coldplay'})"
0.023333333333333334,"frozenset({'oasis', 'coldplay'})"
0.005333333333333333,"frozenset({'of montreal', 'coldplay'})"
0.007333333333333333,"frozenset({'panic at the disco', 'coldplay'})"
0.005666666666666667,"frozenset({'papa roach', 'coldplay'})"
0.010666666666666666,"frozenset({'paramore', 'coldplay'})"
0.013666666666666667,"frozenset({'pearl jam', 'coldplay'})"
0.005333333333333333,"frozenset({'pendulum', 'coldplay'})"
0.006,"frozenset({'pink', 'coldplay'})"
0.023666666666666666,"frozenset({'pink floyd', 'coldplay'})"
0.005666666666666667,"frozenset({'pixies', 'coldplay'})"
0.005,"frozenset({'pj harvey', 'coldplay'})"
0.021333333333333333,"frozenset({'placebo', 'coldplay'})"
0.006666666666666667,"frozenset({'porcupine tree', 'coldplay'})"
0.013,"frozenset({'portishead', 'coldplay'})"
0.018333333333333333,"frozenset({'queen', 'coldplay'})"
0.009333333333333334,"frozenset({'queens of the stone age', 'coldplay'})"
0.014333333333333333,"frozenset({'r.e.m.', 'coldplay'})"
0.052,"frozenset({'radiohead', 'coldplay'})"
0.009666666666666667,"frozenset({'rage against the machine', 'coldplay'})"
0.009666666666666667,"frozenset({'rammstein', 'coldplay'})"
0.007333333333333333,"frozenset({'ramones', 'coldplay'})"
0.007666666666666666,"frozenset({'razorlight', 'coldplay'})"
0.035,"frozenset({'red hot chili peppers', 'coldplay'})"
0.014333333333333333,"frozenset({'regina spektor', 'coldplay'})"
0.011666666666666667,"frozenset({'rihanna', 'coldplay'})"
0.007666666666666666,"frozenset({'rise against', 'coldplay'})"
0.008333333333333333,"frozenset({'robbie williams', 'coldplay'})"
0.005,"frozenset({'ryan adams', 'coldplay'})"
0.013333333333333334,"frozenset({'röyksopp', 'coldplay'})"
0.005333333333333333,"frozenset({'scissor sisters', 'coldplay'})"
0.006,"frozenset({'sia', 'coldplay'})"
0.023666666666666666,"frozenset({'sigur rós', 'coldplay'})"
0.006666666666666667,"frozenset({'simon & garfunkel', 'coldplay'})"
0.006,"frozenset({'simple plan', 'coldplay'})"
0.027333333333333334,"frozenset({'snow patrol', 'coldplay'})"
0.007,"frozenset({'stars', 'coldplay'})"
0.009333333333333334,"frozenset({'stereophonics', 'coldplay'})"
0.005333333333333333,"frozenset({'sublime', 'coldplay'})"
0.010333333333333333,"frozenset({'sufjan stevens', 'coldplay'})"
0.006333333333333333,"frozenset({'sum 41', 'coldplay'})"
0.020666666666666667,"frozenset({'system of a down', 'coldplay'})"
0.006,"frozenset({'taking back sunday', 'coldplay'})"
0.008,"frozenset({'tegan and sara', 'coldplay'})"
0.007333333333333333,"frozenset({'tenacious d', 'coldplay'})"
0.006666666666666667,"frozenset({'the all-american rejects', 'coldplay'})"
0.006333333333333333,"frozenset({'the beach boys', 'coldplay'})"
0.04533333333333334,"frozenset({'the beatles', 'coldplay'})"
0.008,"frozenset({'the cardigans', 'coldplay'})"
0.008,"frozenset({'the chemical brothers', 'coldplay'})"
0.006666666666666667,"frozenset({'the clash', 'coldplay'})"
0.006,"frozenset({'the cranberries', 'coldplay'})"
0.019666666666666666,"frozenset({'the cure', 'coldplay'})"
0.01,"frozenset({'the decemberists', 'coldplay'})"
0.009,"frozenset({'the doors', 'coldplay'})"
0.007,"frozenset({'the flaming lips', 'coldplay'})"
0.009,"frozenset({'the fratellis', 'coldplay'})"
0.011,"frozenset({'the fray', 'coldplay'})"
0.007333333333333333,"frozenset({'the hives', 'coldplay'})"
0.042333333333333334,"frozenset({'the killers', 'coldplay'})"
0.019,"frozenset({'the kooks', 'coldplay'})"
0.005,"frozenset({'the last shadow puppets', 'coldplay'})"
0.005666666666666667,"frozenset({'the libertines', 'coldplay'})"
0.007333333333333333,"frozenset({'the national', 'coldplay'})"
0.013,"frozenset({'the offspring', 'coldplay'})"
0.005,"frozenset({'the police', 'coldplay'})"
0.011,"frozenset({'the postal service', 'coldplay'})"
0.010333333333333333,"frozenset({'the prodigy', 'coldplay'})"
0.012,"frozenset({'coldplay', 'the rolling stones'})"
0.015333333333333332,"frozenset({'the shins', 'coldplay'})"
0.018666666666666668,"frozenset({'the smashing pumpkins', 'coldplay'})"
0.008666666666666666,"frozenset({'the smiths', 'coldplay'})"
0.016666666666666666,"frozenset({'the strokes', 'coldplay'})"
0.008333333333333333,"frozenset({'the ting tings', 'coldplay'})"
0.005,"frozenset({'the used', 'coldplay'})"
0.007333333333333333,"frozenset({'the verve', 'coldplay'})"
0.015666666666666666,"frozenset({'the white stripes', 'coldplay'})"
0.006,"frozenset({'the who', 'coldplay'})"
0.006666666666666667,"frozenset({'thievery corporation', 'coldplay'})"
0.006,"frozenset({'timbaland', 'coldplay'})"
0.005,"frozenset({'tiësto', 'coldplay'})"
0.007333333333333333,"frozenset({'tool', 'coldplay'})"
0.007333333333333333,"frozenset({'tori amos', 'coldplay'})"
0.011,"frozenset({'travis', 'coldplay'})"
0.027333333333333334,"frozenset({'u2', 'coldplay'})"
0.007333333333333333,"frozenset({'vampire weekend', 'coldplay'})"
0.005666666666666667,"frozenset({'weezer', 'coldplay'})"
0.007666666666666666,"frozenset({'jay-z', 'common'})"
0.008666666666666666,"frozenset({'kanye west', 'common'})"
0.007333333333333333,"frozenset({'lupe fiasco', 'common'})"
0.005,"frozenset({'mos def', 'common'})"
0.007333333333333333,"frozenset({'nas', 'common'})"
0.006,"frozenset({'the roots', 'common'})"
0.005333333333333333,"frozenset({'the killers', 'counting crows'})"
0.006,"frozenset({'in flames', 'cradle of filth'})"
0.006,"frozenset({'marilyn manson', 'cradle of filth'})"
0.009333333333333334,"frozenset({'metallica', 'cradle of filth'})"
0.005,"frozenset({'muse', 'cradle of filth'})"
0.006,"frozenset({'cradle of filth', 'nightwish'})"
0.005333333333333333,"frozenset({'rammstein', 'cradle of filth'})"
0.005,"frozenset({'slayer', 'cradle of filth'})"
0.006333333333333333,"frozenset({'cradle of filth', 'slipknot'})"
0.008333333333333333,"frozenset({'system of a down', 'cradle of filth'})"
0.005666666666666667,"frozenset({'cream', 'led zeppelin'})"
0.005,"frozenset({'david bowie', 'creedence clearwater revival'})"
0.006666666666666667,"frozenset({'dire straits', 'creedence clearwater revival'})"
0.007333333333333333,"frozenset({'creedence clearwater revival', 'johnny cash'})"
0.010333333333333333,"frozenset({'led zeppelin', 'creedence clearwater revival'})"
0.006666666666666667,"frozenset({'metallica', 'creedence clearwater revival'})"
0.005333333333333333,"frozenset({'pink floyd', 'creedence clearwater revival'})"
0.006,"frozenset({'queen', 'creedence clearwater revival'})"
0.005666666666666667,"frozenset({'red hot chili peppers', 'creedence clearwater revival'})"
0.01,"frozenset({'the beatles', 'creedence clearwater revival'})"
0.005333333333333333,"frozenset({'the doors', 'creedence clearwater revival'})"
0.009,"frozenset({'creedence clearwater revival', 'the rolling stones'})"
0.006,"frozenset({'the who', 'creedence clearwater revival'})"
0.005333333333333333,"frozenset({'daft punk', 'crystal castles'})"
0.005,"frozenset({'justice', 'crystal castles'})"
0.005,"frozenset({'mgmt', 'crystal castles'})"
0.005666666666666667,"frozenset({'radiohead', 'crystal castles'})"
0.005333333333333333,"frozenset({'daft punk', 'cut copy'})"
0.005333333333333333,"frozenset({'cypress hill', 'eminem'})"
0.006,"frozenset({'kanye west', 'cypress hill'})"
0.005333333333333333,"frozenset({'nas', 'cypress hill'})"
0.005,"frozenset({'cypress hill', 'rage against the machine'})"
0.005,"frozenset({'snoop dogg', 'cypress hill'})"
0.005333333333333333,"frozenset({'the prodigy', 'cypress hill'})"
0.008,"frozenset({'daft punk', 'david bowie'})"
0.010333333333333333,"frozenset({'daft punk', 'death cab for cutie'})"
0.006,"frozenset({'depeche mode', 'daft punk'})"
0.006666666666666667,"frozenset({'daft punk', 'digitalism'})"
0.007,"frozenset({'daft punk', 'faithless'})"
0.008666666666666666,"frozenset({'daft punk', 'fatboy slim'})"
0.007666666666666666,"frozenset({'daft punk', 'feist'})"
0.007,"frozenset({'daft punk', 'foo fighters'})"
0.008,"frozenset({'daft punk', 'franz ferdinand'})"
0.005333333333333333,"frozenset({'daft punk', 'goldfrapp'})"
0.008333333333333333,"frozenset({'daft punk', 'gorillaz'})"
0.006,"frozenset({'daft punk', 'green day'})"
0.006,"frozenset({'daft punk', 'hot chip'})"
0.007333333333333333,"frozenset({'daft punk', 'incubus'})"
0.007,"frozenset({'daft punk', 'jamiroquai'})"
0.011333333333333334,"frozenset({'daft punk', 'justice'})"
0.008333333333333333,"frozenset({'daft punk', 'kanye west'})"
0.005,"frozenset({'daft punk', 'kings of leon'})"
0.005,"frozenset({'daft punk', 'ladytron'})"
0.005333333333333333,"frozenset({'daft punk', 'lcd soundsystem'})"
0.007666666666666666,"frozenset({'daft punk', 'led zeppelin'})"
0.010333333333333333,"frozenset({'daft punk', 'linkin park'})"
0.005333333333333333,"frozenset({'daft punk', 'm.i.a.'})"
0.008666666666666666,"frozenset({'daft punk', 'massive attack'})"
0.009333333333333334,"frozenset({'daft punk', 'metallica'})"
0.007666666666666666,"frozenset({'mgmt', 'daft punk'})"
0.006666666666666667,"frozenset({'daft punk', 'michael jackson'})"
0.01,"frozenset({'daft punk', 'moby'})"
0.006333333333333333,"frozenset({'daft punk', 'modest mouse'})"
0.011333333333333334,"frozenset({'muse', 'daft punk'})"
0.007666666666666666,"frozenset({'daft punk', 'nine inch nails'})"
0.009,"frozenset({'daft punk', 'nirvana'})"
0.007333333333333333,"frozenset({'daft punk', 'pink floyd'})"
0.008666666666666666,"frozenset({'daft punk', 'placebo'})"
0.006666666666666667,"frozenset({'daft punk', 'portishead'})"
0.006666666666666667,"frozenset({'daft punk', 'queen'})"
0.021,"frozenset({'daft punk', 'radiohead'})"
0.005,"frozenset({'daft punk', 'rage against the machine'})"
0.007,"frozenset({'daft punk', 'rammstein'})"
0.007,"frozenset({'daft punk', 'ratatat'})"
0.013,"frozenset({'daft punk', 'red hot chili peppers'})"
0.010333333333333333,"frozenset({'daft punk', 'röyksopp'})"
0.007666666666666666,"frozenset({'daft punk', 'sigur rós'})"
0.005,"frozenset({'daft punk', 'simian mobile disco'})"
0.005666666666666667,"frozenset({'daft punk', 'snow patrol'})"
0.005333333333333333,"frozenset({'daft punk', 'sufjan stevens'})"
0.008333333333333333,"frozenset({'daft punk', 'system of a down'})"
0.005,"frozenset({'daft punk', 'tenacious d'})"
0.015666666666666666,"frozenset({'daft punk', 'the beatles'})"
0.013,"frozenset({'daft punk', 'the chemical brothers'})"
0.005666666666666667,"frozenset({'daft punk', 'the cure'})"
0.013,"frozenset({'the killers', 'daft punk'})"
0.005333333333333333,"frozenset({'daft punk', 'the knife'})"
0.006,"frozenset({'the kooks', 'daft punk'})"
0.007,"frozenset({'daft punk', 'the offspring'})"
0.008666666666666666,"frozenset({'daft punk', 'the prodigy'})"
0.005333333333333333,"frozenset({'daft punk', 'the strokes'})"
0.007666666666666666,"frozenset({'daft punk', 'the white stripes'})"
0.006333333333333333,"frozenset({'daft punk', 'u2'})"
0.008666666666666666,"frozenset({'damien rice', 'death cab for cutie'})"
0.005,"frozenset({'damien rice', 'fall out boy'})"
0.008,"frozenset({'damien rice', 'feist'})"
0.005333333333333333,"frozenset({'damien rice', 'foo fighters'})"
0.006333333333333333,"frozenset({'damien rice', 'jack johnson'})"
0.005,"frozenset({'damien rice', 'kings of leon'})"
0.006666666666666667,"frozenset({'muse', 'damien rice'})"
0.006,"frozenset({'damien rice', 'placebo'})"
0.010666666666666666,"frozenset({'damien rice', 'radiohead'})"
0.006,"frozenset({'damien rice', 'red hot chili peppers'})"
0.008333333333333333,"frozenset({'damien rice', 'regina spektor'})"
0.008333333333333333,"frozenset({'damien rice', 'sigur rós'})"
0.007666666666666666,"frozenset({'damien rice', 'snow patrol'})"
0.007333333333333333,"frozenset({'damien rice', 'sufjan stevens'})"
0.008,"frozenset({'damien rice', 'the beatles'})"
0.005,"frozenset({'damien rice', 'the decemberists'})"
0.006,"frozenset({'the killers', 'damien rice'})"
0.005,"frozenset({'finntroll', 'dark tranquillity'})"
0.011666666666666667,"frozenset({'in flames', 'dark tranquillity'})"
0.007333333333333333,"frozenset({'iron maiden', 'dark tranquillity'})"
0.005,"frozenset({'dark tranquillity', 'katatonia'})"
0.006,"frozenset({'killswitch engage', 'dark tranquillity'})"
0.008666666666666666,"frozenset({'dark tranquillity', 'metallica'})"
0.007,"frozenset({'dark tranquillity', 'nightwish'})"
0.007333333333333333,"frozenset({'opeth', 'dark tranquillity'})"
0.005333333333333333,"frozenset({'dark tranquillity', 'rammstein'})"
0.005,"frozenset({'scar symmetry', 'dark tranquillity'})"
0.006,"frozenset({'dark tranquillity', 'sentenced'})"
0.006333333333333333,"frozenset({'slayer', 'dark tranquillity'})"
0.006666666666666667,"frozenset({'dark tranquillity', 'soilwork'})"
0.005333333333333333,"frozenset({'dashboard confessional', 'death cab for cutie'})"
0.005666666666666667,"frozenset({'dashboard confessional', 'fall out boy'})"
0.005,"frozenset({'dashboard confessional', 'jimmy eat world'})"
0.005333333333333333,"frozenset({'dashboard confessional', 'taking back sunday'})"
0.005,"frozenset({'the killers', 'dashboard confessional'})"
0.005666666666666667,"frozenset({'david bowie', 'death cab for cutie'})"
0.015,"frozenset({'depeche mode', 'david bowie'})"
0.005666666666666667,"frozenset({'david bowie', 'devendra banhart'})"
0.008333333333333333,"frozenset({'elliott smith', 'david bowie'})"
0.005333333333333333,"frozenset({'elvis presley', 'david bowie'})"
0.005666666666666667,"frozenset({'feist', 'david bowie'})"
0.008,"frozenset({'david bowie', 'foo fighters'})"
0.007333333333333333,"frozenset({'david bowie', 'franz ferdinand'})"
0.005333333333333333,"frozenset({'david bowie', 'gorillaz'})"
0.005,"frozenset({'david bowie', 'green day'})"
0.008666666666666666,"frozenset({'interpol', 'david bowie'})"
0.005,"frozenset({'iron maiden', 'david bowie'})"
0.007666666666666666,"frozenset({'david bowie', 'jimi hendrix'})"
0.012666666666666666,"frozenset({'david bowie', 'johnny cash'})"
0.010333333333333333,"frozenset({'david bowie', 'joy division'})"
0.006666666666666667,"frozenset({'david bowie', 'kings of leon'})"
0.005666666666666667,"frozenset({'david bowie', 'ladytron'})"
0.016,"frozenset({'led zeppelin', 'david bowie'})"
0.006333333333333333,"frozenset({'david bowie', 'leonard cohen'})"
0.006666666666666667,"frozenset({'david bowie', 'massive attack'})"
0.009,"frozenset({'david bowie', 'metallica'})"
0.005333333333333333,"frozenset({'david bowie', 'michael jackson'})"
0.007,"frozenset({'david bowie', 'moby'})"
0.005666666666666667,"frozenset({'david bowie', 'modest mouse'})"
0.005,"frozenset({'david bowie', 'mogwai'})"
0.007333333333333333,"frozenset({'david bowie', 'morrissey'})"
0.012666666666666666,"frozenset({'muse', 'david bowie'})"
0.005666666666666667,"frozenset({'david bowie', 'my bloody valentine'})"
0.009,"frozenset({'neil young', 'david bowie'})"
0.005,"frozenset({'neutral milk hotel', 'david bowie'})"
0.009333333333333334,"frozenset({'david bowie', 'new order'})"
0.008,"frozenset({'nick cave and the bad seeds', 'david bowie'})"
0.005,"frozenset({'david bowie', 'nick drake'})"
0.008666666666666666,"frozenset({'nine inch nails', 'david bowie'})"
0.01,"frozenset({'david bowie', 'nirvana'})"
0.005,"frozenset({'david bowie', 'nouvelle vague'})"
0.006333333333333333,"frozenset({'david bowie', 'oasis'})"
0.005333333333333333,"frozenset({'david bowie', 'of montreal'})"
0.005333333333333333,"frozenset({'david bowie', 'pearl jam'})"
0.017666666666666667,"frozenset({'david bowie', 'pink floyd'})"
0.008666666666666666,"frozenset({'pixies', 'david bowie'})"
0.006,"frozenset({'david bowie', 'pj harvey'})"
0.011666666666666667,"frozenset({'placebo', 'david bowie'})"
0.008333333333333333,"frozenset({'portishead', 'david bowie'})"
0.012,"frozenset({'david bowie', 'queen'})"
0.007333333333333333,"frozenset({'david bowie', 'queens of the stone age'})"
0.008666666666666666,"frozenset({'r.e.m.', 'david bowie'})"
0.025666666666666667,"frozenset({'david bowie', 'radiohead'})"
0.007,"frozenset({'david bowie', 'ramones'})"
0.009,"frozenset({'red hot chili peppers', 'david bowie'})"
0.008333333333333333,"frozenset({'sigur rós', 'david bowie'})"
0.009333333333333334,"frozenset({'david bowie', 'sonic youth'})"
0.005333333333333333,"frozenset({'david bowie', 'system of a down'})"
0.005333333333333333,"frozenset({'david bowie', 'talking heads'})"
0.006333333333333333,"frozenset({'the beach boys', 'david bowie'})"
0.030333333333333334,"frozenset({'david bowie', 'the beatles'})"
0.005,"frozenset({'david bowie', 'the chemical brothers'})"
0.008,"frozenset({'david bowie', 'the clash'})"
0.019666666666666666,"frozenset({'david bowie', 'the cure'})"
0.01,"frozenset({'the doors', 'david bowie'})"
0.007333333333333333,"frozenset({'the flaming lips', 'david bowie'})"
0.008333333333333333,"frozenset({'the killers', 'david bowie'})"
0.007666666666666666,"frozenset({'the kinks', 'david bowie'})"
0.005,"frozenset({'david bowie', 'the knife'})"
0.013,"frozenset({'david bowie', 'the rolling stones'})"
0.011333333333333334,"frozenset({'david bowie', 'the smashing pumpkins'})"
0.011666666666666667,"frozenset({'david bowie', 'the smiths'})"
0.007,"frozenset({'the strokes', 'david bowie'})"
0.008333333333333333,"frozenset({'david bowie', 'the velvet underground'})"
0.011333333333333334,"frozenset({'the white stripes', 'david bowie'})"
0.009,"frozenset({'david bowie', 'the who'})"
0.009666666666666667,"frozenset({'david bowie', 'tom waits'})"
0.009666666666666667,"frozenset({'u2', 'david bowie'})"
0.005,"frozenset({'david guetta', 'linkin park'})"
0.005666666666666667,"frozenset({'david guetta', 'madonna'})"
0.006333333333333333,"frozenset({'david guetta', 'moby'})"
0.005333333333333333,"frozenset({'timbaland', 'david guetta'})"
0.005333333333333333,"frozenset({'thievery corporation', 'de-phazz'})"
0.005333333333333333,"frozenset({'ramones', 'dead kennedys'})"
0.005333333333333333,"frozenset({'iron maiden', 'death'})"
0.005,"frozenset({'kreator', 'death'})"
0.005333333333333333,"frozenset({'death', 'megadeth'})"
0.007333333333333333,"frozenset({'metallica', 'death'})"
0.006,"frozenset({'opeth', 'death'})"
0.008,"frozenset({'slayer', 'death'})"
0.005,"frozenset({'deftones', 'death cab for cutie'})"
0.006,"frozenset({'depeche mode', 'death cab for cutie'})"
0.005333333333333333,"frozenset({'devendra banhart', 'death cab for cutie'})"
0.014333333333333333,"frozenset({'elliott smith', 'death cab for cutie'})"
0.007666666666666666,"frozenset({'explosions in the sky', 'death cab for cutie'})"
0.009333333333333334,"frozenset({'fall out boy', 'death cab for cutie'})"
0.014,"frozenset({'feist', 'death cab for cutie'})"
0.005666666666666667,"frozenset({'fleet foxes', 'death cab for cutie'})"
0.010333333333333333,"frozenset({'foo fighters', 'death cab for cutie'})"
0.009,"frozenset({'franz ferdinand', 'death cab for cutie'})"
0.005,"frozenset({'frou frou', 'death cab for cutie'})"
0.006333333333333333,"frozenset({'girl talk', 'death cab for cutie'})"
0.005666666666666667,"frozenset({'gorillaz', 'death cab for cutie'})"
0.009666666666666667,"frozenset({'green day', 'death cab for cutie'})"
0.005666666666666667,"frozenset({'hot chip', 'death cab for cutie'})"
0.006,"frozenset({'imogen heap', 'death cab for cutie'})"
0.013,"frozenset({'death cab for cutie', 'incubus'})"
0.012333333333333333,"frozenset({'interpol', 'death cab for cutie'})"
0.012666666666666666,"frozenset({'iron & wine', 'death cab for cutie'})"
0.008333333333333333,"frozenset({'jack johnson', 'death cab for cutie'})"
0.005,"frozenset({'jason mraz', 'death cab for cutie'})"
0.009333333333333334,"frozenset({'death cab for cutie', 'jimmy eat world'})"
0.007,"frozenset({'john mayer', 'death cab for cutie'})"
0.007,"frozenset({'death cab for cutie', 'johnny cash'})"
0.011666666666666667,"frozenset({'death cab for cutie', 'josé gonzález'})"
0.005333333333333333,"frozenset({'justice', 'death cab for cutie'})"
0.005666666666666667,"frozenset({'kaiser chiefs', 'death cab for cutie'})"
0.009,"frozenset({'kanye west', 'death cab for cutie'})"
0.006666666666666667,"frozenset({'keane', 'death cab for cutie'})"
0.008,"frozenset({'kings of convenience', 'death cab for cutie'})"
0.011333333333333334,"frozenset({'death cab for cutie', 'kings of leon'})"
0.006666666666666667,"frozenset({'led zeppelin', 'death cab for cutie'})"
0.008666666666666666,"frozenset({'linkin park', 'death cab for cutie'})"
0.005,"frozenset({'m.i.a.', 'death cab for cutie'})"
0.005333333333333333,"frozenset({'m83', 'death cab for cutie'})"
0.005333333333333333,"frozenset({'massive attack', 'death cab for cutie'})"
0.005333333333333333,"frozenset({'metric', 'death cab for cutie'})"
0.005,"frozenset({'mew', 'death cab for cutie'})"
0.009,"frozenset({'mgmt', 'death cab for cutie'})"
0.008333333333333333,"frozenset({'death cab for cutie', 'minus the bear'})"
0.018333333333333333,"frozenset({'death cab for cutie', 'modest mouse'})"
0.008,"frozenset({'mogwai', 'death cab for cutie'})"
